"payment_id","account_id","payment_date","payment_amount","payment_round"
2617,190,2025-05-18,100000,27
2618,190,2025-06-21,100000,28
2619,190,2025-07-17,100000,29
2620,190,2025-08-20,100000,30
2621,190,2025-09-15,100000,31
2622,190,2025-10-21,100000,32
2623,190,2025-11-20,100000,33
2624,190,2025-12-15,100000,34
2625,191,2022-07-30,604697,1
2626,191,2022-08-27,604697,2
2627,191,2022-09-26,604697,3
2628,191,2022-10-27,604697,4
2629,191,2022-11-25,604697,5
2630,191,2022-12-24,604697,6
2631,191,2023-01-25,604697,7
2632,191,2023-02-27,604697,8
2633,191,2023-03-26,604697,9
2634,191,2023-04-29,604697,10
2635,192,2023-11-26,502608,1
2636,192,2023-12-24,502608,2
2637,192,2024-01-26,502608,3
2638,192,2024-02-24,502608,4
2639,192,2024-03-25,502608,5
2640,192,2024-04-23,502608,6
2641,192,2024-05-26,502608,7
2642,192,2024-06-26,502608,8
2643,192,2024-07-24,502608,9
2644,192,2024-08-20,502608,10
2645,192,2024-09-26,502608,11
2646,192,2024-10-24,502608,12
2647,192,2024-11-21,502608,13
2648,192,2024-12-24,502608,14
2649,192,2025-01-25,502608,15
2650,192,2025-02-23,502608,16
2651,192,2025-03-21,502608,17
2652,192,2025-04-25,502608,18
2653,192,2025-05-25,502608,19
2654,192,2025-06-25,502608,20
2655,192,2025-07-20,502608,21
2656,192,2025-08-25,502608,22
2657,192,2025-09-20,502608,23
2658,192,2025-10-25,502608,24
2659,192,2025-11-22,502608,25
2660,192,2025-12-21,502608,26
2661,192,2026-01-22,502608,27
2662,192,2026-02-25,502608,28
2663,192,2026-03-21,502608,29
2664,193,2017-03-28,48129646,1
2665,194,2018-04-24,23249058,1
2666,195,2018-01-10,411017,1
2667,195,2018-02-09,411017,2
2668,195,2018-03-07,411017,3
2669,195,2018-04-06,411017,4
2670,195,2018-05-08,411017,5
2671,195,2018-06-04,411017,6
2672,196,2020-04-02,494715,1
2673,196,2020-05-03,494715,2
2674,196,2020-06-01,494715,3
2675,196,2020-07-03,494715,4
2676,196,2020-07-29,494715,5
2677,197,2023-11-18,179958,1
2678,197,2023-12-21,179958,2
2679,197,2024-01-19,179958,3
2680,197,2024-02-15,179958,4
2681,197,2024-03-15,179958,5
2682,197,2024-04-20,179958,6
2683,197,2024-05-15,179958,7
2684,197,2024-06-17,179958,8
2685,197,2024-07-15,179958,9
2686,197,2024-08-17,179958,10
2687,197,2024-09-19,179958,11
2688,197,2024-10-17,179958,12
2689,197,2024-11-21,179958,13
2690,197,2024-12-19,179958,14
2691,197,2025-01-19,179958,15
2692,197,2025-02-17,179958,16
2693,197,2025-03-16,179958,17
2694,197,2025-04-18,179958,18
2695,197,2025-05-15,179958,19
2696,197,2025-06-20,179958,20
2697,197,2025-07-18,179958,21
2698,197,2025-08-15,179958,22
2699,198,2024-12-03,64265,1
2700,198,2024-12-31,64265,2
2701,198,2025-01-27,64265,3
2702,198,2025-03-01,64265,4
2703,198,2025-03-31,64265,5
2704,198,2025-05-01,64265,6
2705,198,2025-06-02,64265,7
2706,198,2025-06-28,64265,8
2707,198,2025-07-27,64265,9
2708,198,2025-09-02,64265,10
2709,198,2025-10-01,64265,11
2710,198,2025-10-31,64265,12
2711,198,2025-11-28,64265,13
2712,198,2025-12-27,64265,14
2713,198,2026-01-29,64265,15
2714,198,2026-03-03,64265,16
2715,199,2018-06-03,461332,1
2716,199,2018-06-28,461332,2
2717,199,2018-07-31,461332,3
2718,199,2018-08-31,461332,4
2719,199,2018-09-29,461332,5
2720,199,2018-11-04,461332,6
2721,199,2018-11-29,461332,7
2722,199,2018-12-29,461332,8
2723,199,2019-02-02,461332,9
2724,199,2019-02-27,461332,10
2725,199,2019-03-30,461332,11
2726,199,2019-04-30,461332,12
2727,199,2019-06-02,461332,13
2728,199,2019-07-03,461332,14
2729,199,2019-07-29,461332,15
2730,199,2019-08-30,461332,16
2731,200,2025-11-15,690093,1
2732,200,2025-12-16,690093,2
2733,200,2026-01-17,690093,3
2734,201,2021-05-28,379032,1
2735,201,2021-06-24,379032,2
2736,201,2021-07-29,379032,3
2737,201,2021-08-24,379032,4
2738,201,2021-09-26,379032,5
2739,201,2021-10-27,379032,6
2740,201,2021-11-26,379032,7
2741,201,2021-12-29,379032,8
2742,201,2022-01-24,379032,9
2743,201,2022-03-02,379032,10
2744,201,2022-03-29,379032,11
2745,201,2022-04-28,379032,12
2746,201,2022-05-26,379032,13
2747,201,2022-06-26,379032,14
2748,201,2022-07-25,379032,15
2749,201,2022-08-24,379032,16
2750,201,2022-09-28,379032,17
2751,201,2022-10-30,379032,18
2752,202,2019-07-29,273652,1
2753,202,2019-08-31,273652,2
2754,202,2019-10-01,273652,3
2755,202,2019-10-29,273652,4
2756,202,2019-12-02,273652,5
2757,202,2019-12-26,273652,6
2758,202,2020-01-29,273652,7
2759,202,2020-03-03,273652,8
2760,202,2020-03-29,273652,9
2761,202,2020-04-29,273652,10
2762,202,2020-05-26,273652,11
2763,202,2020-06-26,273652,12
2764,203,2026-03-03,265907,1
2765,203,2026-04-01,265907,2
2766,204,2023-12-09,11304071,1
2767,205,2025-06-30,27979509,1
2768,206,2021-05-19,13074466,1
2769,207,2022-10-17,155199,1
2770,207,2022-11-18,155199,2
2771,207,2022-12-18,155199,3
2772,207,2023-01-19,155199,4
2773,207,2023-02-20,155199,5
2774,207,2023-03-17,155199,6
2775,207,2023-04-18,155199,7
2776,207,2023-05-16,155199,8
2777,207,2023-06-15,155199,9
2778,207,2023-07-18,155199,10
2779,207,2023-08-16,155199,11
2780,207,2023-09-16,155199,12
2781,207,2023-10-16,155199,13
2782,207,2023-11-19,155199,14
2783,207,2023-12-19,155199,15
2784,207,2024-01-16,155199,16
2785,207,2024-02-20,155199,17
2786,207,2024-03-19,155199,18
2787,208,2023-02-21,918237,1
2788,208,2023-03-22,918237,2
2789,208,2023-04-22,918237,3
2790,208,2023-05-23,918237,4
2791,208,2023-06-24,918237,5
2792,208,2023-07-19,918237,6
2793,208,2023-08-21,918237,7
2794,208,2023-09-18,918237,8
2795,208,2023-10-20,918237,9
2796,208,2023-11-22,918237,10
2797,208,2023-12-20,918237,11
2798,208,2024-01-21,918237,12
2799,208,2024-02-22,918237,13
2800,208,2024-03-20,918237,14
2801,208,2024-04-24,918237,15
2802,208,2024-05-21,918237,16
2803,208,2024-06-18,918237,17
2804,208,2024-07-24,918237,18
2805,208,2024-08-21,918237,19
2806,208,2024-09-23,918237,20
2807,208,2024-10-22,918237,21
2808,209,2016-11-24,233823,1
2809,209,2016-12-24,233823,2
2810,209,2017-01-24,233823,3
2811,209,2017-02-23,233823,4
2812,209,2017-03-22,233823,5
2813,209,2017-04-27,233823,6
2814,209,2017-05-23,233823,7
2815,209,2017-06-23,233823,8
2816,209,2017-07-26,233823,9
2817,209,2017-08-23,233823,10
2818,209,2017-09-22,233823,11
2819,209,2017-10-26,233823,12
2820,209,2017-11-21,233823,13
2821,209,2017-12-21,233823,14
2822,209,2018-01-24,233823,15
2823,209,2018-02-27,233823,16
2824,209,2018-03-24,233823,17
2825,209,2018-04-22,233823,18
2826,209,2018-05-25,233823,19
2827,209,2018-06-27,233823,20
2828,209,2018-07-21,233823,21
2829,209,2018-08-24,233823,22
2830,209,2018-09-21,233823,23
2831,210,2019-09-06,199749,1
2832,210,2019-10-09,199749,2
2833,210,2019-11-09,199749,3
2834,210,2019-12-05,199749,4
2835,210,2020-01-07,199749,5
2836,210,2020-02-04,199749,6
2837,210,2020-03-06,199749,7
2838,210,2020-04-04,199749,8
2839,210,2020-05-07,199749,9
2840,210,2020-06-07,199749,10
2841,210,2020-07-08,199749,11
2842,211,2024-05-20,104965,1
2843,211,2024-06-20,104965,2
2844,211,2024-07-18,104965,3
2845,211,2024-08-16,104965,4
2846,211,2024-09-18,104965,5
2847,211,2024-10-17,104965,6
2848,211,2024-11-21,104965,7
2849,211,2024-12-15,104965,8
2850,211,2025-01-16,104965,9
2851,211,2025-02-16,104965,10
2852,211,2025-03-16,104965,11
2853,212,2024-07-12,185296,1
2854,212,2024-08-12,185296,2
2855,212,2024-09-10,185296,3
2856,212,2024-10-13,185296,4
2857,212,2024-11-13,185296,5
2858,212,2024-12-11,185296,6
2859,212,2025-01-14,185296,7
2860,212,2025-02-11,185296,8
2861,212,2025-03-09,185296,9
2862,212,2025-04-13,185296,10
2863,212,2025-05-11,185296,11
2864,213,2024-08-18,50300940,1
2865,214,2023-05-21,159122,1
2866,214,2023-06-20,159122,2
2867,214,2023-07-16,159122,3
2868,215,2023-05-19,300000,1
2869,215,2023-06-17,300000,2
2870,215,2023-07-22,300000,3
2871,215,2023-08-17,300000,4
2872,215,2023-09-21,300000,5
2873,215,2023-10-16,300000,6
2874,215,2023-11-21,300000,7
2875,215,2023-12-21,300000,8
2876,215,2024-01-16,300000,9
2877,215,2024-02-22,300000,10
2878,215,2024-03-18,300000,11
2879,215,2024-04-21,300000,12
2880,216,2022-05-20,79146,1
2881,216,2022-06-19,79146,2
2882,216,2022-07-20,79146,3
2883,216,2022-08-17,79146,4
2884,216,2022-09-21,79146,5
2885,216,2022-10-20,79146,6
2886,216,2022-11-18,79146,7
2887,216,2022-12-19,79146,8
2888,216,2023-01-22,79146,9
2889,216,2023-02-21,79146,10
2890,216,2023-03-17,79146,11
2891,216,2023-04-22,79146,12
2892,216,2023-05-20,79146,13
2893,216,2023-06-22,79146,14
2894,216,2023-07-22,79146,15
2895,216,2023-08-19,79146,16
2896,216,2023-09-22,79146,17
2897,216,2023-10-22,79146,18
2898,216,2023-11-21,79146,19
2899,216,2023-12-19,79146,20
2900,216,2024-01-17,79146,21
2901,216,2024-02-20,79146,22
2902,216,2024-03-19,79146,23
2903,216,2024-04-19,79146,24
2904,216,2024-05-16,79146,25
2905,216,2024-06-19,79146,26
2906,216,2024-07-16,79146,27
2907,216,2024-08-20,79146,28
2908,216,2024-09-22,79146,29
2909,216,2024-10-21,79146,30
2910,217,2018-05-20,500000,1
2911,217,2018-06-19,500000,2
2912,217,2018-07-21,500000,3
2913,217,2018-08-23,500000,4
2914,217,2018-09-19,500000,5
2915,217,2018-10-21,500000,6
2916,217,2018-11-18,500000,7
2917,217,2018-12-19,500000,8
2918,217,2019-01-21,500000,9
2919,217,2019-02-19,500000,10
2920,217,2019-03-19,500000,11
2921,217,2019-04-23,500000,12
2922,217,2019-05-23,500000,13
2923,217,2019-06-21,500000,14
2924,217,2019-07-21,500000,15
2925,217,2019-08-17,500000,16
2926,217,2019-09-19,500000,17
2927,217,2019-10-20,500000,18
2928,217,2019-11-19,500000,19
2929,217,2019-12-19,500000,20
2930,217,2020-01-21,500000,21
2931,217,2020-02-19,500000,22
2932,217,2020-03-22,500000,23
2933,217,2020-04-19,500000,24
2934,217,2020-05-22,500000,25
2935,217,2020-06-23,500000,26
2936,217,2020-07-20,500000,27
2937,217,2020-08-21,500000,28
2938,217,2020-09-19,500000,29
2939,217,2020-10-22,500000,30
2940,217,2020-11-22,500000,31
2941,218,2020-10-28,139065,1
2942,218,2020-11-26,139065,2
2943,218,2020-12-25,139065,3
2944,218,2021-01-27,139065,4
2945,218,2021-02-23,139065,5
2946,218,2021-03-27,139065,6
2947,218,2021-04-22,139065,7
2948,218,2021-05-27,139065,8
2949,218,2021-06-24,139065,9
2950,218,2021-07-28,139065,10
2951,218,2021-08-26,139065,11
2952,218,2021-09-28,139065,12
2953,218,2021-10-26,139065,13
2954,218,2021-11-27,139065,14
2955,218,2021-12-23,139065,15
2956,218,2022-01-23,139065,16
2957,218,2022-02-24,139065,17
2958,218,2022-03-22,139065,18
2959,218,2022-04-27,139065,19
2960,218,2022-05-26,139065,20
2961,218,2022-06-27,139065,21
2962,218,2022-07-24,139065,22
2963,219,2026-04-10,500000,1
2964,219,2026-05-10,500000,2
2965,220,2021-10-06,571862,1
2966,220,2021-11-08,571862,2
2967,220,2021-12-03,571862,3
2968,220,2022-01-04,571862,4
2969,220,2022-02-06,571862,5
2970,220,2022-03-08,571862,6
2971,220,2022-04-03,571862,7
2972,220,2022-05-08,571862,8
2973,220,2022-06-05,571862,9
2974,220,2022-07-05,571862,10
2975,220,2022-08-07,571862,11
2976,220,2022-09-04,571862,12
2977,220,2022-10-05,571862,13
2978,220,2022-11-09,571862,14
2979,220,2022-12-08,571862,15
2980,220,2023-01-04,571862,16
2981,220,2023-02-09,571862,17
2982,220,2023-03-05,571862,18
2983,220,2023-04-07,571862,19
2984,220,2023-05-06,571862,20
2985,220,2023-06-07,571862,21
2986,220,2023-07-09,571862,22
2987,220,2023-08-03,571862,23
2988,220,2023-09-05,571862,24
2989,220,2023-10-09,571862,25
2990,220,2023-11-03,571862,26
2991,220,2023-12-03,571862,27
2992,220,2024-01-08,571862,28
2993,221,2017-08-27,115994,1
2994,221,2017-09-28,115994,2
2995,221,2017-10-28,115994,3
2996,221,2017-11-30,115994,4
2997,221,2017-12-26,115994,5
2998,221,2018-01-26,115994,6
2999,221,2018-02-25,115994,7
3000,221,2018-03-25,115994,8
3001,221,2018-04-28,115994,9
3002,221,2018-05-26,115994,10
3003,221,2018-06-24,115994,11
3004,221,2018-07-27,115994,12
3005,221,2018-08-26,115994,13
3006,221,2018-09-30,115994,14
3007,221,2018-10-26,115994,15
3008,221,2018-11-29,115994,16
3009,221,2018-12-25,115994,17
3010,221,2019-01-30,115994,18
3011,221,2019-02-27,115994,19
3012,221,2019-03-28,115994,20
3013,221,2019-04-30,115994,21
3014,221,2019-05-26,115994,22
3015,221,2019-06-28,115994,23
3016,221,2019-07-26,115994,24
3017,221,2019-08-28,115994,25
3018,221,2019-09-27,115994,26
3019,222,2022-05-13,325338,1
3020,222,2022-06-09,325338,2
3021,222,2022-07-08,325338,3
3022,222,2022-08-11,325338,4
3023,222,2022-09-14,325338,5
3024,222,2022-10-14,325338,6
3025,222,2022-11-10,325338,7
3026,222,2022-12-09,325338,8
3027,222,2023-01-10,325338,9
3028,222,2023-02-10,325338,10
3029,222,2023-03-12,325338,11
3030,222,2023-04-12,325338,12
3031,222,2023-05-12,325338,13
3032,222,2023-06-09,325338,14
3033,222,2023-07-10,325338,15
3034,223,2023-12-08,957952,1
3035,223,2024-01-05,957952,2
3036,223,2024-02-07,957952,3
3037,223,2024-03-05,957952,4
3038,223,2024-04-07,957952,5
3039,223,2024-05-07,957952,6
3040,223,2024-06-04,957952,7
3041,223,2024-07-05,957952,8
3042,223,2024-08-03,957952,9
3043,223,2024-09-07,957952,10
3044,223,2024-10-06,957952,11
3045,223,2024-11-06,957952,12
3046,223,2024-12-03,957952,13
3047,223,2025-01-06,957952,14
3048,223,2025-02-02,957952,15
3049,223,2025-03-07,957952,16
3050,223,2025-04-03,957952,17
3051,223,2025-05-05,957952,18
3052,223,2025-06-07,957952,19
3053,223,2025-07-03,957952,20
3054,223,2025-08-04,957952,21
3055,223,2025-09-05,957952,22
3056,223,2025-10-04,957952,23
3057,223,2025-11-07,957952,24
3058,224,2019-05-22,920520,1
3059,224,2019-06-19,920520,2
3060,224,2019-07-17,920520,3
3061,224,2019-08-23,920520,4
3062,224,2019-09-20,920520,5
3063,224,2019-10-17,920520,6
3064,224,2019-11-23,920520,7
3065,224,2019-12-20,920520,8
3066,224,2020-01-22,920520,9
3067,224,2020-02-22,920520,10
3068,224,2020-03-18,920520,11
3069,224,2020-04-23,920520,12
3070,224,2020-05-17,920520,13
3071,224,2020-06-21,920520,14
3072,224,2020-07-22,920520,15
3073,224,2020-08-22,920520,16
3074,224,2020-09-18,920520,17
3075,224,2020-10-20,920520,18
3076,224,2020-11-18,920520,19
3077,224,2020-12-17,920520,20
3078,224,2021-01-23,920520,21
3079,224,2021-02-19,920520,22
3080,225,2024-05-18,262668,1
3081,225,2024-06-21,262668,2
3082,225,2024-07-18,262668,3
3083,225,2024-08-21,262668,4
3084,225,2024-09-18,262668,5
3085,225,2024-10-19,262668,6
3086,225,2024-11-21,262668,7
3087,225,2024-12-17,262668,8
3088,225,2025-01-20,262668,9
3089,225,2025-02-15,262668,10
3090,225,2025-03-18,262668,11
3091,225,2025-04-16,262668,12
3092,225,2025-05-18,262668,13
3093,225,2025-06-16,262668,14
3094,225,2025-07-20,262668,15
3095,225,2025-08-20,262668,16
3096,225,2025-09-20,262668,17
3097,226,2024-05-18,292312,1
3098,226,2024-06-17,292312,2
3099,226,2024-07-19,292312,3
3100,226,2024-08-17,292312,4
3101,226,2024-09-21,292312,5
3102,226,2024-10-19,292312,6
3103,226,2024-11-15,292312,7
3104,226,2024-12-21,292312,8
3105,226,2025-01-16,292312,9
3106,226,2025-02-18,292312,10
3107,226,2025-03-15,292312,11
3108,226,2025-04-18,292312,12
3109,226,2025-05-20,292312,13
3110,226,2025-06-16,292312,14
3111,226,2025-07-16,292312,15
3112,226,2025-08-15,292312,16
3113,226,2025-09-16,292312,17
3114,226,2025-10-19,292312,18
3115,226,2025-11-16,292312,19
3116,227,2020-05-06,421365,1
3117,227,2020-05-31,421365,2
3118,227,2020-07-01,421365,3
3119,227,2020-08-04,421365,4
3120,227,2020-09-01,421365,5
3121,227,2020-10-01,421365,6
3122,227,2020-11-01,421365,7
3123,227,2020-12-05,421365,8
3124,227,2021-01-01,421365,9
3125,227,2021-02-02,421365,10
3126,227,2021-02-28,421365,11
3127,227,2021-04-06,421365,12
3128,227,2021-05-03,421365,13
3129,227,2021-06-01,421365,14
3130,227,2021-07-04,421365,15
3131,227,2021-08-01,421365,16
3132,227,2021-09-04,421365,17
3133,227,2021-10-02,421365,18
3134,227,2021-11-04,421365,19
3135,227,2021-12-03,421365,20
3136,227,2021-12-31,421365,21
3137,227,2022-02-04,421365,22
3138,227,2022-03-04,421365,23
3139,227,2022-03-31,421365,24
3140,227,2022-05-03,421365,25
3141,227,2022-06-01,421365,26
3142,227,2022-07-04,421365,27
3143,227,2022-07-31,421365,28
3144,227,2022-09-02,421365,29
3145,227,2022-09-30,421365,30
3146,227,2022-11-02,421365,31
3147,227,2022-12-03,421365,32
3148,227,2023-01-01,421365,33
3149,227,2023-01-31,421365,34
3150,227,2023-03-06,421365,35
3151,227,2023-04-06,421365,36
3152,227,2023-05-05,421365,37
3153,227,2023-06-04,421365,38
3154,227,2023-07-03,421365,39
3155,227,2023-07-31,421365,40
3156,227,2023-09-06,421365,41
3157,227,2023-10-04,421365,42
3158,227,2023-11-06,421365,43
3159,227,2023-11-30,421365,44
3160,228,2017-02-11,211325,1
3161,228,2017-03-08,211325,2
3162,228,2017-04-12,211325,3
3163,228,2017-05-12,211325,4
3164,228,2017-06-11,211325,5
3165,228,2017-07-14,211325,6
3166,228,2017-08-09,211325,7
3167,228,2017-09-08,211325,8
3168,228,2017-10-11,211325,9
3169,228,2017-11-10,211325,10
3170,228,2017-12-11,211325,11
3171,228,2018-01-11,211325,12
3172,228,2018-02-09,211325,13
3173,228,2018-03-10,211325,14
3174,228,2018-04-11,211325,15
3175,228,2018-05-08,211325,16
3176,228,2018-06-08,211325,17
3177,228,2018-07-12,211325,18
3178,228,2018-08-10,211325,19
3179,228,2018-09-10,211325,20
3180,228,2018-10-12,211325,21
3181,228,2018-11-11,211325,22
3182,228,2018-12-10,211325,23
3183,228,2019-01-08,211325,24
3184,228,2019-02-08,211325,25
3185,228,2019-03-09,211325,26
3186,228,2019-04-10,211325,27
3187,228,2019-05-11,211325,28
3188,228,2019-06-12,211325,29
3189,228,2019-07-12,211325,30
3190,228,2019-08-11,211325,31
3191,228,2019-09-14,211325,32
3192,228,2019-10-13,211325,33
3193,228,2019-11-09,211325,34
3194,228,2019-12-12,211325,35
3195,228,2020-01-10,211325,36
3196,228,2020-02-09,211325,37
3197,229,2022-04-24,312207,1
3198,229,2022-05-25,312207,2
3199,229,2022-06-25,312207,3
3200,229,2022-07-21,312207,4
3201,229,2022-08-25,312207,5
3202,229,2022-09-27,312207,6
3203,229,2022-10-27,312207,7
3204,229,2022-11-25,312207,8
3205,229,2022-12-26,312207,9
3206,229,2023-01-25,312207,10
3207,229,2023-02-27,312207,11
3208,229,2023-03-23,312207,12
3209,229,2023-04-24,312207,13
3210,229,2023-05-22,312207,14
3211,229,2023-06-23,312207,15
3212,229,2023-07-25,312207,16
3213,229,2023-08-26,312207,17
3214,229,2023-09-21,312207,18
3215,229,2023-10-25,312207,19
3216,229,2023-11-26,312207,20
3217,229,2023-12-24,312207,21
3218,229,2024-01-25,312207,22
3219,229,2024-02-27,312207,23
3220,229,2024-03-21,312207,24
3221,229,2024-04-26,312207,25
3222,229,2024-05-26,312207,26
3223,229,2024-06-26,312207,27
3224,229,2024-07-24,312207,28
3225,229,2024-08-25,312207,29
3226,229,2024-09-24,312207,30
3227,229,2024-10-22,312207,31
3228,229,2024-11-22,312207,32
3229,229,2024-12-25,312207,33
3230,229,2025-01-27,312207,34
3231,229,2025-02-24,312207,35
3232,229,2025-03-21,312207,36
3233,229,2025-04-26,312207,37
3234,229,2025-05-26,312207,38
3235,229,2025-06-25,312207,39
3236,229,2025-07-27,312207,40
3237,229,2025-08-22,312207,41
3238,229,2025-09-22,312207,42
3239,229,2025-10-26,312207,43
3240,229,2025-11-25,312207,44
3241,229,2025-12-24,312207,45
3242,229,2026-01-22,312207,46
3243,229,2026-02-24,312207,47
3244,229,2026-03-27,312207,48
3245,230,2021-05-19,351863,1
3246,230,2021-06-18,351863,2
3247,230,2021-07-19,351863,3
3248,230,2021-08-20,351863,4
3249,230,2021-09-17,351863,5
3250,230,2021-10-16,351863,6
3251,230,2021-11-22,351863,7
3252,231,2021-05-20,289395,1
3253,231,2021-06-17,289395,2
3254,231,2021-07-21,289395,3
3255,231,2021-08-16,289395,4
3256,231,2021-09-19,289395,5
3257,231,2021-10-19,289395,6
3258,231,2021-11-22,289395,7
3259,231,2021-12-21,289395,8
3260,231,2022-01-21,289395,9
3261,231,2022-02-18,289395,10
3262,231,2022-03-22,289395,11
3263,231,2022-04-20,289395,12
3264,231,2022-05-18,289395,13
3265,231,2022-06-22,289395,14
3266,231,2022-07-18,289395,15
3267,231,2022-08-20,289395,16
3268,231,2022-09-22,289395,17
3269,231,2022-10-22,289395,18
3270,232,2023-05-21,783039,1
3271,232,2023-06-21,783039,2
3272,232,2023-07-19,783039,3
3273,232,2023-08-19,783039,4
3274,232,2023-09-22,783039,5
3275,232,2023-10-20,783039,6
3276,232,2023-11-22,783039,7
3277,232,2023-12-19,783039,8
3278,232,2024-01-16,783039,9
3279,232,2024-02-16,783039,10
3280,232,2024-03-17,783039,11
3281,232,2024-04-21,783039,12
3282,232,2024-05-20,783039,13
3283,232,2024-06-18,783039,14
3284,232,2024-07-21,783039,15
3285,232,2024-08-18,783039,16
3286,232,2024-09-17,783039,17
3287,232,2024-10-17,783039,18
3288,232,2024-11-22,783039,19
3289,232,2024-12-19,783039,20
3290,232,2025-01-17,783039,21
3291,232,2025-02-17,783039,22
3292,232,2025-03-18,783039,23
3293,232,2025-04-19,783039,24
3294,233,2026-03-01,486232,1
3295,233,2026-03-23,486232,2
3296,233,2026-04-29,486232,3
3297,234,2026-01-09,200000,1
3298,234,2026-02-11,200000,2
3299,234,2026-03-11,200000,3
3300,235,2025-10-23,200000,1
3301,235,2025-11-23,200000,2
3302,235,2025-12-26,200000,3
3303,235,2026-01-24,200000,4
3304,235,2026-02-23,200000,5
3305,235,2026-03-22,200000,6
3306,235,2026-04-24,200000,7
3307,235,2026-05-19,200000,8
3308,235,2026-05-19,200000,9
3309,235,2026-05-19,200000,10
3310,235,2026-05-19,200000,11
3311,235,2026-05-19,200000,12
3312,235,2026-05-19,200000,13
3313,235,2026-05-19,200000,14
3314,235,2026-05-19,200000,15
3315,235,2026-05-19,200000,16
3316,235,2026-05-19,200000,17
3317,235,2026-05-19,200000,18
3318,235,2026-05-19,200000,19
3319,235,2026-05-19,200000,20
